PZT
lambda(nm),  e_real,      e_imaginary
687.3912	6.2648234	3.6424888e-05
688.9802	6.2622877	3.5438289e-05
690.5691	6.2597724	3.4481753e-05
692.1580	6.2572772	3.3554299e-05
693.7468	6.2548020	3.2654925e-05
695.3356	6.2523464	3.1782693e-05
696.9243	6.2499103	3.0936726e-05
698.5129	6.2474934	3.0116124e-05
700.1015	6.2450955	2.9320050e-05
701.6899	6.2427164	2.8547717e-05
703.2784	6.2403559	2.7798321e-05
704.8667	6.2380137	2.7071131e-05
706.4550	6.2356896	2.6365399e-05
708.0432	6.2333835	2.5680446e-05
709.6313	6.2310951	2.5015577e-05
711.2193	6.2288242	2.4370159e-05
712.8073	6.2265706	2.3743545e-05
714.3953	6.2243340	2.3135128e-05
715.9831	6.2221145	2.2544361e-05
717.5708	6.2199117	2.1970642e-05
719.1585	6.2177254	2.1413427e-05
720.7461	6.2155555	2.0872207e-05
722.3336	6.2134017	2.0346473e-05
723.9210	6.2112639	1.9835719e-05
725.5084	6.2091420	1.9339489e-05
727.0956	6.2070357	1.8857324e-05
728.6829	6.2049448	1.8388769e-05
730.2700	6.2028693	1.7933411e-05
731.8570	6.2008089	1.7490840e-05
733.4439	6.1987635	1.7060656e-05
735.0308	6.1967328	1.6642463e-05
736.6175	6.1947168	1.6235902e-05
738.2042	6.1927152	1.5840615e-05
739.7908	6.1907280	1.5456255e-05
741.3773	6.1887550	1.5082476e-05
742.9637	6.1867960	1.4718975e-05
744.5500	6.1848508	1.4365419e-05
746.1362	6.1829193	1.4021514e-05
747.7224	6.1810015	1.3686970e-05
749.3084	6.1790970	1.3361503e-05
750.8943	6.1772058	1.3044838e-05
752.4802	6.1753278	1.2736713e-05
754.0659	6.1734628	1.2436870e-05
755.6516	6.1716106	1.2145054e-05
757.2372	6.1697712	1.1861042e-05
758.8226	6.1679444	1.1584595e-05
760.4080	6.1661301	1.1315488e-05
761.9932	6.1643281	1.1053505e-05
763.5784	6.1625383	1.0798435e-05
765.1634	6.1607606	1.0550076e-05
766.7484	6.1589948	1.0308231e-05
768.3333	6.1572409	1.0072709e-05
769.9180	6.1554987	9.8433281e-06
771.5026	6.1537681	9.6199150e-06
773.0872	6.1520490	9.4022906e-06
774.6716	6.1503413	9.1902877e-06
776.2559	6.1486448	8.9837446e-06
777.8401	6.1469594	8.7825046e-06
779.4243	6.1452850	8.5864158e-06
781.0083	6.1436216	8.3953372e-06
